area,latitude,longitude,node_id,node_type
PGE,45.456069738333326,-122.59659332738619,BEL_LPGE_LNODEWR3,LOAD
PACW,44.04777999998281,-121.32799709093776,BEND_LNODE81,LOAD
PACW,44.04777999998281,-121.32812290906224,BEND_LNODE95,LOAD
PACW,44.062444258686114,-121.31275,BEND_NODE1,GEN
PACW,44.06236287063825,-121.31268460827475,BEND_NODE2,GEN
PACW,44.06236287063825,-121.31281539172525,BEND_NODE3,GEN
PACE,40.09875,-111.73053,BENJAMIN_LNODED1,LOAD
NV,40.555376,-116.617074,BEOWAWE_GNODEIT,GEN
CA,37.56501449613302,-122.31923747196657,BERESFRD_6_N001,LOAD
CA,37.56501449613302,-122.31935154419142,BERESFRD_6_N002,LOAD
CA,33.0215745098194,-117.096227724886,BERNARDO_6_N001,LOAD
CA,33.02157450977395,-117.09612094477086,BERNARDO_6_N002,LOAD
CA,33.0214849783846,-117.096227724886,BERNARDO_6_N009,LOAD
CA,33.02157450977395,-117.09633450500114,BERNARDO_6_N013,LOAD
CA,33.02166404125417,-117.09622772488599,BERNARDO_6_N014,LOAD
CA,37.5864784827236,-120.125088278113,BERVLLY_6_N001,LOAD
NV,40.964648,-116.373792,BETZE_LNODE66,LOAD
APS,33.660550069988204,-112.378794005595,BE_LNODER1A,LOAD
APS,33.660550069988204,-112.37890199440501,BE_LNODER3A,LOAD
PGE,45.424583399982204,-122.70755520750693,BFRY_LNODEWR1,LOAD
PGE,45.424583399982204,-122.70768279249307,BFRY_LNODEWR2,LOAD
APS,33.654434007,-112.041205,BF_LNODE10A,LOAD
APS,33.6544340069531,-112.04109702534976,BF_LNODE12A,LOAD
APS,33.654356170728306,-112.0411510127237,BF_LNODE14A,LOAD
APS,33.654356170728306,-112.0412589872763,BF_LNODER1A,LOAD
APS,33.6544340069531,-112.04131297465024,BF_LNODER2A,LOAD
APS,33.65451184324826,-112.04125898737395,BF_LNODER4A,LOAD
APS,33.65451184324826,-112.04115101262605,BF_LNODER5A,LOAD
APS,34.56574100698771,-113.17539908830716,BGD_GNODEBAG,GEN
APS,34.56574100698771,-113.17550891169283,BGD_LNODER4A,LOAD
APS,32.664863007,-112.859425,BG_LNODEMR1,LOAD
PSE,47.649713,-122.651045,BHL_LNODEXF1,LOAD
PGE,45.3535919,-122.611183,BHRP_LNODEBUS,LOAD
PSE,48.94638889,-122.4886111,BHS_LNODEXF1,LOAD
NV,35.94025757998731,-115.11861938952875,BICENTEN_LNODE-1,LOAD
NV,35.94025757998731,-115.11873001047125,BICENTEN_LNODE-2,LOAD
CA,37.1295445662999,-122.172132086961,BIGBASN_6_N001,LOAD
NV,35.15824109998756,-114.5816065686114,BIGBEND_LNODE-1,LOAD
NV,35.15824109998756,-114.58171683138859,BIGBEND_LNODE-2,LOAD
CA,37.20203293082091,-119.24090286336467,BIGCRK1_7_N001,LOAD
CA,40.1712147603921,-121.08512844593,BIGMDWS_6_N001,LOAD
CA,39.3114611458424,-123.786522040415,BIGRIVR_6_N001,LOAD
PSE,48.43277778,-122.2630556,BIG_LNODEXF1,LOAD
PACE,40.54453,-111.95914,BINGHAM_LNODED1,LOAD
CA,36.7925247710492,-120.114115915761,BIOLA_6_N001,LOAD
PACW,42.436151,-122.850237,BIOMAS_NODEW,GEN
CA,36.755556,-120.365556,BIOPWR_7_N001,GEN
CA,37.937014413845226,-121.528388922572,BIXLER_6_N001,LOAD
APS,32.49536900698852,-114.71704580567403,BJ_LNODE10A,LOAD
APS,32.49536900698852,-114.71715219432598,BJ_LNODE12A,LOAD
IPCO,43.605195299983116,-116.4531168379748,BKAT_LNODE1_L,LOAD
IPCO,43.605195299983116,-116.4532415620252,BKAT_LNODE2_L,LOAD
PSE,48.4063889,-122.326111,BKB_LNODEXF1,LOAD
IPCO,42.78278052,-112.37211959,BKCL_GNODE011,GEN
IPCO,43.1764643,-112.3597724,BKFT_LNODE161,LOAD
CA,35.38829860648783,-119.00440741290146,BKRSFLD_2_N001,LOAD
CA,35.38829860648783,-119.00451773809455,BKRSFLD_2_N101,LOAD
PGE,45.5270958,-122.928665,BKWD_LNODEBR1,LOAD
APS,33.43653982787747,-112.592578,BK_LNODER2A,LOAD
APS,33.43645909654878,-112.5925221457256,BK_LNODER4A,LOAD
APS,33.43645909654878,-112.5926338542744,BK_LNODER5A,LOAD
PACE,39.47702999998555,-110.99986198018496,BLACKHAW_LNODE41,LOAD
PACE,39.47702999998555,-110.99997801981505,BLACKHAW_LNODE67,LOAD
PACE,39.14972,-112.73619,BLACKROC_LNODED1,LOAD
PACE,41.68338395890012,-109.90361,BLACKSFO_LNODE63,LOAD
PACE,41.68330302053291,-109.90354742933125,BLACKSFO_LNODE72,LOAD
PACE,41.68330302053291,-109.90367257066875,BLACKSFO_LNODEAL,LOAD
PACW,45.66306,-120.35944,BLALOCK_LNODE50,LOAD
CA,33.8876684583333,-116.573690813889,BLAST_7_N005,GEN
PSE,48.979611,-122.726647,BLA_LNODEXF1,LOAD
CA,36.719768956420495,-119.76687857968322,BLCH38750_7_B1,GEN
CA,36.719768956420495,-119.76699502031678,BLCH38751_7_B1,GEN
NV,36.0203476,-114.7812173,BLDRBCH_LNODE-1,LOAD
NV,40.948185,-116.43915,BLDRVLY_LNODE67,LOAD
PSE,47.46611111,-122.2372222,BLG_LNODE1,LOAD
CA,37.477265174678166,-122.16793306183459,BLLEHVN_6_N001,LOAD
CA,37.47718689203485,-122.1678761103715,BLLEHVN_6_N002,LOAD
CA,37.47710860947353,-122.1679330619539,BLLEHVN_6_N004,LOAD
CA,37.47710860947353,-122.16804696488009,BLLEHVN_6_N006,LOAD
CA,37.47718689203485,-122.1681039164625,BLLEHVN_6_N007,LOAD
CA,37.477265174678166,-122.1680469649994,BLLEHVN_6_N009,GEN
PGE,45.553318,-122.428864,BLLK_LNODEWR1,LOAD
APS,33.636467007,-112.219543,BLL_LNODE10A,LOAD
APS,33.63646700695309,-112.2194350668136,BLL_LNODE14A,LOAD
APS,33.636389184378444,-112.21948903345557,BLL_LNODE18A,LOAD
APS,33.636389184378444,-112.21959696654443,BLL_LNODE20A,LOAD
APS,33.63646700695309,-112.2196509331864,BLL_LNODE21A,LOAD
APS,33.6365448295981,-112.21959696664197,BLL_LNODE22A,LOAD
APS,33.6365448295981,-112.21948903335803,BLL_LNODER9A,LOAD
PACW,45.6005599999822,-122.72749601689411,BLOSS_LNODE07,LOAD
PACW,45.6005599999822,-122.7276239831059,BLOSS_LNODE96,LOAD
IPCO,44.8364801,-116.8985032,BLPR_GNODE011,GEN
IPCO,44.83648009992978,-116.89837639373329,BLPR_GNODE012,GEN
IPCO,44.836390178892344,-116.8985032,BLPR_GNODE013,GEN
IPCO,44.83648009992978,-116.89863000626671,BLPR_GNODE014,GEN
IPCO,44.836570021107526,-116.8985032,BLPR_GNODE015,GEN
PSE,48.79277778,-122.5094444,BLS_LNODEXF2,LOAD
PSE,46.86,-122.8516667,BLUDIST_LNODEXF1,LOAD
NV,40.99478413,-118.1435816,BLUE MT_GNODEIT,GEN
CA,40.8801402427997,-123.980583562132,BLUELKE_6_N001,LOAD
PACE,40.50083,-111.95806,BLUFFDAL_LNODED1,LOAD
CA,38.575523,-121.497588,BLUSTNPP_6_N003,LOAD
CA,33.614957,-114.682935,BLYTHESC_1_N005,LOAD
PACW,42.40139,-121.04528,BLY_LNODE53,LOAD
IPCO,43.1469753,-115.6666463,BMPR_GNODE011,GEN
IPCO,42.9084497,-115.1814236,BMSU_LNODEMSU,LOAD
APS,34.577787007,-112.356605,BMT_LNODE10A,LOAD
APS,34.5777870069508,-112.35649516108003,BMT_LNODE12A,LOAD
APS,34.577696570416364,-112.356605,BMT_LNODER1A,LOAD
APS,34.5777870069508,-112.35671483891997,BMT_LNODER2A,LOAD
APS,34.57787744358361,-112.356605,BMT_LNODER9A,LOAD
CA,36.6533436025519,-121.629459561121,BNAVSTA_6_N001,LOAD
CA,36.6533436024996,-121.62934768018374,BNAVSTA_6_N002,LOAD
PGE,45.693881,-119.808257,BNP1_5_GNODE1,GEN
PGE,45.693880999928304,-119.80812879782326,BNP1_LNODEHH7,LOAD
CA,37.7528988148016,-121.35068969356404,BNTACRB_6_N001,LOAD
PSE,47.287590412787125,-122.2432000103717,BOA_LNODEXF1,LOAD
PSE,47.28740958705826,-122.24320001082735,BOA_LNODEXF2,LOAD
PSE,47.28740958705826,-122.24346658917264,BOA_LNODEXF3,LOAD
PSE,47.287590412787125,-122.24346658962831,BOA_LNODEXF4,LOAD
IPCO,43.5591548,-116.1582518,BOBN_LNODE131,LOAD
IPCO,43.55915479993237,-116.15812721265867,BOBN_LNODE132,LOAD
IPCO,43.559076611855225,-116.15818950641017,BOBN_LNODE133,LOAD
IPCO,43.559076611855225,-116.15831409358984,BOBN_LNODE136,LOAD
IPCO,43.55915479993237,-116.15837638734133,BOBN_LNODE41A,LOAD
IPCO,43.55923298811099,-116.1583140937515,BOBN_LNODE42A,LOAD
IPCO,43.55923298811099,-116.15818950624849,BOBN_LNODE43A,LOAD
CA,40.5865523036486,-121.093959255386,BOGARD_6_N001,LOAD
CA,39.0961311968924,-121.623771320682,BOGUE_1_N001,LOAD
CA,39.0960505952059,-121.62371135933238,BOGUE_1_N201,LOAD
PGE,45.8478240999278,-122.820550359413,BOISEC_C_LNODEWR1,LOAD
PGE,45.847734493281244,-122.820679,BOISEC_C_LNODEWR2,LOAD
IPCO,43.61865339323564,-116.2196885,BOIS_LNODE133,LOAD
IPCO,43.61857210336386,-116.21962367117227,BOIS_LNODE134,LOAD
IPCO,43.61857210336386,-116.21975332882772,BOIS_LNODE135,LOAD
CA,37.94111885134,-122.707331742369,BOLINAS_6_N001,LOAD
CA,38.04,-121.98,BOLLMAN_1_N003,LOAD
CA,35.36215927310746,-118.92362187871454,BOLTHSE_1_N009,LOAD
IPCO,43.438595816398255,-116.534314,BOMT_LNODE131,LOAD
IPCO,43.438514641782724,-116.53424945605327,BOMT_LNODE132,LOAD
IPCO,43.438514641782724,-116.53437854394672,BOMT_LNODE133,LOAD
PACW,42.198889999984125,-121.40993954609175,BONANZAO_LNODE23,LOAD
PACE,40.08612701105115,-109.2907573503116,BONANZA_LNODE50,LOAD
PACE,40.08594698882987,-109.29075735062271,BONANZA_LNODE69,LOAD
PACE,40.08594698882987,-109.29099264937729,BONANZA_LNODELD,LOAD
PACE,40.08612701105115,-109.2909926496884,BONANZA_LNODESU,LOAD
PACW,42.198889999984125,-121.41006045390824,BONANZA_NODET,GEN
PACW,44.04036,-121.31789,BONDSTRT_LNODELD,LOAD
CA,36.9678633683021,-120.202659796236,BONITA_6_N001,LOAD
CA,39.21431483149687,-120.80917700619118,BONNIEN_7_N001,LOAD
CA,39.21431483149687,-120.80929256463682,BONNIEN_7_N002,GEN
PSE,47.195,-122.1919444,BON_LNODEXF1,LOAD
PSE,47.08144315119039,-122.3488889,BOP_LNODEXF1,LOAD
PSE,47.08136175938416,-122.34881989208553,BOP_LNODEXF2,LOAD
PSE,47.08136175938416,-122.34895790791447,BOP_LNODEXF3,LOAD
CA,36.92227387387514,-119.98422412165228,BORDEN_2_N007,LOAD
CA,36.92227387387514,-119.98433668765772,BORDEN_2_N008,GEN
CA,32.566334418351715,-116.944388645212,BORDER_6_N001,LOAD
CA,32.56625370529036,-116.94433335168713,BORDER_6_N008,LOAD
CA,36.6899831973509,-121.679239128688,BORONDA_6_N001,LOAD
CA,33.28726,-116.348867,BORREGO_6_N009,GEN
PSE,47.50027777998058,-122.20243315861569,BOR_LNODE1,LOAD
PSE,47.50027777998058,-122.20256684138431,BOR_LNODE2,LOAD
CA,36.0851151437239,-119.552823384425,BOSWELL_6_N001,LOAD
CA,36.6056511120056,-119.773311760869,BOWLES_6_N001,LOAD
PACW,46.067779999981745,-118.36104532080171,BOWMAN_LNODE53,LOAD
PACW,46.067779999981745,-118.3611746791983,BOWMAN_LNODE96,LOAD
PSE,47.445609767722274,-122.2947222,BOW_LNODEXF2,LOAD
PSE,47.44552845611787,-122.29465278420732,BOW_LNODEXF3,LOAD
PSE,47.44552845611787,-122.29479161579269,BOW_LNODEXF4,LOAD
APS,33.494335007,-112.810006,BQ_GNODEBDG,GEN
CA,40.47956766751986,-123.78034150526831,BRDGVLT_7_N001,LOAD
CA,40.47956766751986,-123.78046025250168,BRDGVLT_7_N002,GEN
IPCO,42.0165372,-114.674482,BRDR_LNODE131,LOAD
CA,34.1252267,-118.1522098,BRDWAYB3_7_B1,GEN
CA,37.919593858216906,-121.676423140601,BRENTWOD_2_N001,LOAD
CA,37.91951250401142,-121.67636360027672,BRENTWOD_2_N006,LOAD
CA,37.91951250401142,-121.67648268092528,BRENTWOD_2_N011,LOAD
PSE,47.57055555998057,-122.63132200360516,BRE_LNODEXF1,LOAD
PSE,47.57055555998057,-122.63145579639483,BRE_LNODEXF2,LOAD
PSE,47.76861111,-122.1836111,BRG_LNODEXF1,LOAD
PACE,40.61024999998468,-111.57927046697131,BRIGHTON_LNODED1,LOAD
PACE,40.61024999998468,-111.5793895330287,BRIGHTON_LNODED2,LOAD
NV,36.08941031,-115.0493244,BRINECON_LNODE-1,LOAD
CA,37.3743357834583,-122.015574556333,BRITTN_1_N001,LOAD
CA,37.37425447341772,-122.01551548359355,BRITTN_1_N005,LOAD
CA,37.37425447341772,-122.01563362907245,BRITTN_1_N006,LOAD
PSE,48.7775,-122.4094444,BRI_LNODEXF1,LOAD
CA,38.57552299994369,-121.49747300547165,BRKRSLG_1_N005,LOAD
PSE,48.54388888998025,-121.74104346818693,BRL_GNODEGEN3,GEN
PSE,48.54388888998025,-121.74117873181306,BRL_GNODEGEN4,GEN
PGE,45.43481449998222,-122.37484419755445,BRNG_LNODEBR1,LOAD
PGE,45.43481449998222,-122.37497180244554,BRNG_LNODEBR2,LOAD
PGE,44.88064999998245,-123.02849357598528,BRNS_LNODEWR1,LOAD
PGE,44.88064999998245,-123.02862042401472,BRNS_LNODEWR2,LOAD
CA,40.879444,-121.719722,BRNYFRST_7_B1,GEN
NV,39.243063530935196,-120.02634939696748,BROCKWAY_LNODE01,LOAD
NV,39.242884468950564,-120.02634939726258,BROCKWAY_LNODE02,LOAD
NV,39.242884468950564,-120.02658060273741,BROCKWAY_LNODE51,LOAD
NV,39.243063530935196,-120.02658060303253,BROCKWAY_LNODE52,LOAD
PACW,42.34555999998406,-122.84410942985619,BROOKHUR_LNODE76,LOAD
PACW,42.34555999998406,-122.84423057014382,BROOKHUR_LNODE78,LOAD
PACW,44.38889,-123.01444,BROWNSVI_LNODE18,LOAD
PSE,48.030913,-122.427561,BRO_LNODEXF1,LOAD
PGE,46.173904,-123.172962,BRP1_2_GNODE1,GEN
PGE,46.1739039999266,-123.17283226654027,BRP1_2_GNODE2,GEN
PGE,46.17381416315963,-123.1728322667522,BRP1_2_GNODE3,GEN
PGE,46.17375063903948,-123.17292400205535,BRP1_2_GNODE4,GEN
PGE,46.17373544743551,-123.17305186678502,BRP1_2_GNODE5,GEN
PGE,46.173766562479756,-123.17317357005851,BRP1_2_GNODE6,GEN
PGE,46.17383208205761,-123.17326233025251,BRP1_2_GNODE7,GEN
PGE,46.17391698554532,-123.1733047298751,BRP1_2_GNODE8,GEN
CA,35.7094765225586,-120.009675577813,BRRNDAA_6_N001,LOAD
CA,35.6581832968104,-120.040362064598,BRRNDAC_6_N001,LOAD
PSE,48.54194444,-121.7422222,BRS_LNODEXF1,LOAD
PSE,47.49361110998058,-122.207710964062,BRT_LNODEXF1,LOAD
PSE,47.49361110998058,-122.20784463593799,BRT_LNODEXF2,LOAD
CA,39.23119724509925,-121.034945822373,BRUNSWCK_1_N003,LOAD
CA,39.23111666655807,-121.03488576303157,BRUNSWCK_1_N008,LOAD
CA,39.23111666655807,-121.03500588171443,BRUNSWCK_1_N101,LOAD
NV,39.188912,-119.697277,BRUNSWCK_GNODEIT,GEN
PSE,48.649498159312316,-121.6913889,BRU_GNODEGEN1,GEN
PSE,48.6494175803224,-121.69131848259654,BRU_GNODEGEN2,GEN
PSE,48.6494175803224,-121.69145931740346,BRU_LNODE1,LOAD
CA,39.2262258022974,-121.422633752596,BRWNSVY_6_N001,LOAD
PSE,48.50666667,-122.6502778,BRW_LNODEXF1,LOAD
PACW,42.21110999998408,-121.73826953739446,BRYANT_LNODE29,LOAD
PACW,42.21110999998408,-121.73839046260554,BRYANT_LNODE43,LOAD
PACE,42.85833,-106.29833,BRYAN_LNODED1,LOAD
APS,34.658098006987686,-111.10787403271235,BR_LNODE10A,LOAD
APS,34.658098006987686,-111.10798396728767,BR_LNODE12A,LOAD
CA,37.3362,-118.52021,BSPHYD26_7_N001,GEN
CA,37.273333,-118.573333,BSPHYD34_1_N001,GEN
IPCO,42.91383054411353,-115.0710369,BSPO_GNODE011,GEN
IPCO,42.91374977792558,-115.07097323031923,BSPO_GNODE012,GEN
IPCO,42.91374977792558,-115.07110056968077,BSPO_GNODE013,GEN
PGE,44.92775,-122.949753,BTHL_LNODEWR5,LOAD
PGE,45.54765319998221,-122.82967107857935,BTHY_LNODEWR1,LOAD
PGE,45.54765319998221,-122.82979892142065,BTHY_LNODEWR2,LOAD
IPCO,43.585947299983104,-116.20481936634384,BTLR_LNODE131,LOAD
IPCO,43.585947299983104,-116.20494403365616,BTLR_LNODE132,LOAD
PSE,48.47666667,-122.3311111,BTN_LNODEXF1,LOAD
PSE,47.6575549999805,-122.15309704083766,BTR_LNODEXF1,LOAD
PSE,47.6575549999805,-122.15323095916233,BTR_LNODEXF2,LOAD
PGE,45.3792038,-122.04496,BTWD_LNODEBR1,LOAD
IPCO,42.94193026194881,-115.74620858175791,BUBG_LNODE041,LOAD
IPCO,42.941750737920295,-115.74620858211546,BUBG_LNODE042,LOAD
IPCO,42.941750737920295,-115.74645381788454,BUBG_LNODE043,LOAD
IPCO,42.94193026194881,-115.74645381824209,BUBG_LNODE044,LOAD
PACW,44.57471999998253,-123.26049671947533,BUCHANAN_LNODE37,LOAD
PACW,44.57471999998253,-123.26062328052467,BUCHANAN_LNODE68,LOAD
NV,38.96361061263054,-119.71004174926833,BUCKEYE_LNODE75,LOAD
NV,38.96343138725605,-119.71004174955989,BUCKEYE_LNODE76,LOAD
NV,38.96343138725605,-119.71027225044011,BUCKEYE_LNODE77,LOAD
NV,38.96361061263054,-119.71027225073166,BUCKEYE_LNODE78,LOAD
CA,33.91,-116.57,BUCKWND_1_N001,GEN
CA,33.91417,-116.577685,BUCKWND_1_N101,GEN
CA,33.9247052,-116.5971888,BUCKWND_1_N201,GEN
PSE,47.16059199998082,-122.03386849783648,BUC_LNODEXF1,LOAD
PSE,47.16059199998082,-122.03400150216352,BUC_LNODEXF2,LOAD
CA,34.62526237973901,-120.1863122060033,BUELLTON_1_N001,LOAD
CA,34.62526237973901,-120.1864221031267,BUELLTON_1_N003,LOAD
CA,36.65325384467184,-121.62934768031415,BUENAVS1_7_B1,LOAD
CA,36.65319037635102,-121.62942679201836,BUENAVS1_7_B3,LOAD
CA,36.65317519810412,-121.62953706147428,BUENAVS1_7_B4,LOAD
CA,36.65320628585341,-121.62964201731567,BUENAVS1_7_B5,LOAD
CA,36.65327174791615,-121.62971856325346,BUENAVS1_7_B6,LOAD
CA,36.653356576833346,-121.62975512817933,BUENAVS1_7_B7,LOAD
CA,36.653446200611164,-121.62974901585466,BUENAVS2_7_B1,LOAD
CA,36.6535283022555,-121.62970380138158,BUENAVS2_7_B3,LOAD
CA,36.65359361712653,-121.62962706001477,BUENAVS2_7_B4,LOAD
CA,36.653636111141466,-121.62952851139748,BUENAVS2_7_B5,LOAD
CA,35.16,-119.37,BUENAVT_2_N006,GEN
PACE,44.35439,-106.65369,BUFFAHD_LNODELD,LOAD
PACE,44.34667,-106.70194,BUFFALOS_LNODE62,LOAD
PACE,39.95113999998519,-112.04969137071122,BUFFALOS_LNODETE,LOAD
CA,36.8243882791299,-119.769224200453,BULLARD_1_N001,LOAD
CA,36.8243882790771,-119.76911188891903,BULLARD_1_N004,LOAD
CA,36.82429837640645,-119.769224200453,BULLARD_1_N005,LOAD
CA,36.8243882790771,-119.76933651198696,BULLARD_1_N006,LOAD
CA,36.82447818185339,-119.769224200453,BULLARD_1_N009,GEN
PACE,39.95113999998519,-112.04980862928878,BURGINT_LNODESW,LOAD
CA,37.5896265023641,-122.363433591617,BURLNGME_1_N001,LOAD
NV,36.05296133128377,-115.1209115,BURNHAM_LNODE-1,LOAD
NV,36.05288074934443,-115.1208539545658,BURNHAM_LNODE-2,LOAD
NV,36.05288074934443,-115.12096904543421,BURNHAM_LNODE-3,LOAD
PACE,41.63594,-112.12931,BUSH_LNODED1,LOAD
PACE,40.624494237086296,-111.82222,BUTLERVI_LNODE-4,LOAD
PACE,40.62441288144034,-111.8221581145339,BUTLERVI_LNODED1,LOAD
PACE,40.62441288144034,-111.82228188546608,BUTLERVI_LNODED2,LOAD
CA,39.71181326041132,-121.81325204076929,BUTTE_1_N010,LOAD
CA,39.71181326041132,-121.81336863985271,BUTTE_1_N101,LOAD
CA,40.13,-121.17,BUTTVLLY_7_B1,GEN
APS,33.422665007,-111.916736,BU_LNODE10A,LOAD
APS,33.42266500695366,-111.91662853709343,BU_LNODE12A,LOAD
APS,33.42257531518374,-111.91662853720445,BU_LNODE14A,LOAD
APS,33.42251189356729,-111.9167045248989,BU_LNODE17A,LOAD
APS,33.4224967264933,-111.91681043998504,BU_LNODE18A,LOAD
APS,33.42252779137635,-111.91691125127568,BU_LNODE21A,LOAD
APS,33.42259320527787,-111.91698477450618,BU_LNODE22A,LOAD
APS,33.42267797177441,-111.91701989549948,BU_LNODE28A,LOAD
APS,33.422767529591376,-111.91701402450575,BU_LNODE29A,LOAD
APS,33.42284957080104,-111.91697059547072,BU_LNODE30A,LOAD
APS,33.422914837588195,-111.91689688452388,BU_LNODE33A,LOAD
APS,33.422957300318316,-111.91680222749235,BU_LNODE34A,LOAD
APS,33.42297396645021,-111.91669663572644,BU_LNODE36A,LOAD
APS,33.422964482096816,-111.91658977494676,BU_LNODE37A,LOAD
APS,33.4229306331911,-111.91649025818614,BU_LNODER9A,LOAD
PGE,45.48396299998219,-122.797736147824,BVRT_LNODEWR1,LOAD
PGE,45.48396299998219,-122.79786385217601,BVRT_LNODEWR2,LOAD
APS,33.664846007,-111.964054,BV_LNODE10A,LOAD
APS,33.66484600695306,-111.96394600123128,BV_LNODE12A,LOAD
APS,33.664756120183554,-111.96394600134413,BV_LNODE13A,LOAD
APS,33.66469256068217,-111.96402236794943,BV_LNODER1A,LOAD
APS,33.664677360633085,-111.96412881117723,BV_LNODER2A,LOAD
APS,33.66470849305337,-111.96423012516033,BV_LNODER4A,LOAD
APS,33.664774049170454,-111.96430401501411,BV_LNODER5A,LOAD
APS,33.66485899995761,-111.96433931114056,BV_LNODER9A,LOAD
IPCO,42.55886504800003,-114.05860442899996,BYPS_GNODE131,GEN
APS,33.025086007,-113.038614,BY_LNODER1A,LOAD
APS,33.37881465697285,-112.67687631319444,BZ_GNODESTZ,GEN
APS,33.37873700695378,-112.67682262648476,BZ_GNODETRPG,GEN
APS,33.378659357004096,-112.67687631329032,BZ_LNODE12A,LOAD
APS,33.378659357004096,-112.67698368670968,BZ_LNODER13,LOAD
APS,33.37873700695378,-112.67703737351523,BZ_LNODER1A,LOAD
APS,33.37881465697285,-112.67698368680556,BZ_LNODER3A,LOAD
CA,32.714377475812796,-117.16944234750459,B_6_N001,LOAD
CA,32.71419828406216,-117.16944234771852,B_6_N003,LOAD
CA,32.71419828406216,-117.16965532213548,B_6_N005,LOAD
CA,32.714377475812796,-117.16965532234941,B_6_N007,LOAD
CA,32.738434,-115.994209,C493GEN_7_N003,GEN
NV,36.11465533830362,-115.0563314,CABANA_LNODE-1,LOAD
NV,36.11457476083434,-115.05627381258566,CABANA_LNODE-2,LOAD
NV,36.11457476083434,-115.05638898741434,CABANA_LNODE-3,LOAD
CA,33.9290099,-116.7197259,CABAZON_7_B1,GEN
CA,32.70751722012005,-117.24492616215032,CABRILLO_1_N001,LOAD
CA,32.707338021858554,-117.24492616236418,CABRILLO_6_N001,LOAD
CA,32.707338021858554,-117.24513912814182,CABRILLO_6_N004,LOAD
CA,32.70751722012005,-117.24513912835567,CABRILLO_6_N011,GEN
PACE,41.76456,-111.85525,CACHE_LNODEAD,LOAD
IPCO,43.03569673953027,-116.02862028842009,CACK_LNODE041,LOAD
IPCO,43.035517060338144,-116.02862028877996,CACK_LNODE042,LOAD
IPCO,43.035517060338144,-116.02886611122003,CACK_LNODE043,LOAD
IPCO,43.03569673953027,-116.02886611157992,CACK_LNODE131,LOAD
NV,36.00236476998727,-115.1711753567226,CACTUS_LNODE-1,LOAD
NV,36.00236476998727,-115.1712860432774,CACTUS_LNODE-2,LOAD
NV,36.11735254998722,-115.1797423845625,CAESARS_LNODE-1,LOAD
NV,36.11735254998722,-115.17985321543749,CAESARS_LNODE-2,LOAD
CA,36.71900212103412,-119.7655414323169,CALAVE_1_N001,LOAD
CA,36.718822498746725,-119.76554143257889,CALAVE_1_N002,LOAD
CA,36.718822498746725,-119.76576551807311,CALAVE_1_N004,LOAD
CA,34.76999999998759,-118.20994497729575,CALCMENT_6_N101,LOAD
CA,34.76999999998759,-118.21005502270425,CALCMENT_6_N151,LOAD
CA,38.5926636900024,-122.57862047708,CALISTGA_6_N001,LOAD
CA,35.04,-120.6,CALLENDR_1_N001,LOAD
CA,39.1975377251196,-123.192134506266,CALPELLA_1_N001,LOAD
NV,39.521219,-120.008761,CALSUB_LNODEET,LOAD
CA,35.6001675994887,-121.115482329087,CAMBRIA_6_N001,LOAD
CA,36.44625883771072,-119.79904241381064,CAMDEN_6_N001,LOAD
CA,36.44625883771072,-119.79915382255736,CAMDEN_6_N002,LOAD
CA,32.6532463947254,-116.488126195113,CAMERON_6_N001,LOAD
NV,36.03789786,-115.1904952,CAMERO_LNODEK2,LOAD
CA,34.83,-114.99,CAMINO_2_N001,LOAD
PACW,42.296109999984125,-122.82715947198572,CAMPBELL_LNODE02,LOAD
PACW,42.296109999984125,-122.82728052801427,CAMPBELL_LNODE19,LOAD
PACW,45.902806,-118.58825,CAMPCOL_NODET,GEN
CA,36.468298117697266,-121.39017106593101,CAMPHORA_6_N001,LOAD
CA,36.468298117697266,-121.39028252151499,CAMPHORA_6_N003,LOAD
PACE,40.468396,-111.948339,CAMPWILL_LNODE-1,LOAD
PSE,47.35833333,-122.2808333,CAM_LNODEXF2,LOAD
CA,37.06636943731088,-120.83542104001394,CANAL_6_N001,LOAD
CA,37.06636943731088,-120.83553398059006,CANAL_6_N006,LOAD
PACW,45.88861,-123.955,CANNONBE_LNODE56,LOAD
PACE,40.73317,-111.91156,CANNON_LNODED1,LOAD
CA,36.428641,-120.338173,CANTGEN_7_N002,GEN
PACE,41.4545,-110.88022,CANYONCP_LNODE4I,LOAD
CA,39.7760829727388,-122.103829826877,CAPAY_6_N001,LOAD
PACE,40.78583,-111.89722,CAPITOL_LNODED1,LOAD
CA,33.5129476186047,-117.665544769297,CAPSTRNO_1_N001,LOAD
CA,33.51286683573841,-117.66548883005949,CAPSTRNO_1_N006,LOAD
CA,33.51286683573841,-117.66560070853451,CAPSTRNO_1_N016,GEN
CA,33.88,-116.46,CAPWIND_1_B1,GEN
PSE,47.033888889980844,-122.89326696037557,CAP_LNODEXF1,LOAD
PSE,47.033888889980844,-122.89339963962443,CAP_LNODEXF2,LOAD
CA,33.81886,-118.222474,CARBOGEN_7_B1,GEN
CA,37.692183923761235,-121.41818231435946,CARBONA_6_N003,LOAD
CA,37.692183923761235,-121.41829660239054,CARBONA_6_N101,LOAD
NV,36.204640231354574,-115.0615316,CAREY_LNODE-5,LOAD
NV,36.2045596493089,-115.06147394317706,CAREY_LNODE-6,LOAD
